building	shop	prper	names	rents	locs2	schools	shopadd	locs1	lines	sales	years	houses	comper	url	build	prices	counts	devloper	types	discribe
1栋	暂无门店信息	暂无信息	画家村别墅	0	燕郊城区			燕郊		0	未知类型?未知年	1户	暂无信息	http://bj.lianjia.com/xiaoqu/2011100343941/	未知类型	暂无均价	0	暂无信息		暂无容积率信息??暂无绿化率信息
10栋	暂无门店信息	3.68元/平米/月	保利首开四季怡园	0	冯村			门头沟		0	板楼?2018年	2096户	保利物业管理(北京)有限公司	http://bj.lianjia.com/xiaoqu/1111063481831/	板楼	暂无均价	0	保利地产		容积率/2.5??绿化率/30%
2栋	金隅观澜店	暂无信息	龙水路22号院	0	东关	近地铁昌平线昌平东关站	龙水路38号院6号楼	昌平		0	板楼?未知年	114户	暂无信息	http://bj.lianjia.com/xiaoqu/1111062529689/	板楼	暂无均价	0	暂无信息		暂无容积率信息??暂无绿化率信息
6栋	暂无门店信息	暂无信息	逸轩	0	怀柔			怀柔		0	板楼?未知年	0户	暂无信息	http://bj.lianjia.com/xiaoqu/1111063952967/	板楼	暂无均价	0	暂无信息		容积率/0.99??绿化率/42%
3栋	丁丁虚拟11店	暂无信息	中国铁建耀中心	0	苹果园		无	石景山	1号线苹果园站	0	塔楼?未知年	316户	中铁建设集团物业管理有限公司	http://bj.lianjia.com/xiaoqu/1111062897051/	塔楼	暂无均价	0	中铁建设集团北京佳景晟房地产有限公司		容积率/4.5??绿化率/30%
5栋	暂无门店信息	暂无信息	高井32号院	0	石景山其它			石景山		0	未知类型?未知年	289户	暂无信息	http://bj.lianjia.com/xiaoqu/1111041485882/	未知类型	暂无均价	0	暂无信息		暂无容积率信息??暂无绿化率信息
1栋	冠城南园店	暂无信息	冠海大厦	0	马甸		海淀马甸路中航宿舍底墒	海淀	10号线健德门站	0	塔楼?未知年	301户	暂无信息	http://bj.lianjia.com/xiaoqu/1111027374567/	塔楼	暂无均价	0	暂无信息		暂无容积率信息??暂无绿化率信息
33栋	八角南路店	0.5元/平米/月	八角路小区	8	八角		北京市石景山八角南路1号3幢1层102	石景山	1号线古城站	0	板楼?1960年	1573户	北京首钢物业管理有限公司	http://bj.lianjia.com/xiaoqu/1111027375916/	板楼	33366	0	北京首钢房地产开发有限公司		容积率/1.1??绿化率/30%
3栋	远洋山水东门店	暂无信息	雕塑园南街18号院	6	鲁谷		石景山玉泉西里二区29好楼1层29-10	石景山	1号线八宝山站	0	未知类型?未知年	566户	暂无信息	http://bj.lianjia.com/xiaoqu/1111046463472/	未知类型	暂无均价	0	暂无信息		暂无容积率信息??暂无绿化率信息
3栋	京汉旭城店	暂无信息	张仪村路98号院	0	鲁谷		石景山区八宝山南路京汉旭城家园	石景山		0	未知类型?未知年	3户	暂无信息	http://bj.lianjia.com/xiaoqu/1111043439726/	未知类型	暂无均价	0	暂无信息		暂无容积率信息??暂无绿化率信息
1栋	暂无门店信息	暂无信息	企业墅	0	南邵	近地铁昌平线南邵站		昌平		0	未知类型?未知年	1户	暂无信息	http://bj.lianjia.com/xiaoqu/1111063141177/	未知类型	暂无均价	0	暂无信息		暂无容积率信息??暂无绿化率信息
1栋	暂无门店信息	暂无信息	南绍教师宿舍	0	南邵			昌平		0	板楼?未知年	16户	暂无信息	http://bj.lianjia.com/xiaoqu/1111027378608/	板楼	暂无均价	0	暂无信息		暂无容积率信息??暂无绿化率信息
1栋	远洋山水东门店	暂无信息	玉鲁商厦	0	鲁谷		石景山玉泉西里二区29好楼1层29-10	石景山		0	未知类型?未知年	1户	暂无信息	http://bj.lianjia.com/xiaoqu/1111047309607/	未知类型	暂无均价	0	暂无信息		暂无容积率信息??暂无绿化率信息
2栋	八角南路店	暂无信息	信安大厦	0	八角		北京市石景山八角南路1号3幢1层102	石景山	1号线古城站	0	塔楼板楼?未知年	201户	暂无信息	http://bj.lianjia.com/xiaoqu/1111027380553/	塔楼/板楼	暂无均价	0	暂无信息		暂无容积率信息??暂无绿化率信息
1栋	银河大街店	暂无信息	六宿舍	0	鲁谷		石景山区依翠园20号底墒3号（银河大街13-4）	石景山	1号线八角游乐园站	0	板楼?1995年	216户	暂无信息	http://bj.lianjia.com/xiaoqu/1111040862986/	板楼	暂无均价	0	暂无信息		暂无容积率信息??暂无绿化率信息
2栋	金顶北街店	暂无信息	模式口村	0	苹果园		北京市石景山区金顶北街59号院甲1栋	石景山		0	平房?1998年	5户	无物业管理服务	http://bj.lianjia.com/xiaoqu/1111049391911/	平房	暂无均价	1	无开发商		暂无容积率信息??暂无绿化率信息
1栋	新苹果园店	暂无信息	西井路21号院	2	苹果园		石景山区苹果园大街84号	石景山	1号线苹果园站	0	板楼?未知年	10户	暂无信息	http://bj.lianjia.com/xiaoqu/1111043650669/	板楼	暂无均价	2	暂无信息		暂无容积率信息??暂无绿化率信息
2栋	景阳东街店	2.1元/平米/月	京原路19号院	0	八角		阳东街65号院2号楼1层101	石景山		0	塔板结合?2012年	25户	深圳长城物业集团股份有限公司	http://bj.lianjia.com/xiaoqu/1111047126987/	塔板结合	暂无均价	0	北京石开房地产开发有限公司		暂无容积率信息??暂无绿化率信息
1栋	暂无门店信息	暂无信息	田村山南路18号院	0	玉泉路			石景山		0	板楼?1999年	72户	暂无信息	http://bj.lianjia.com/xiaoqu/1111027379779/	板楼	41238	0	暂无信息		暂无容积率信息??暂无绿化率信息
1栋	雍景四季店	暂无信息	八角东街	0	杨庄		石景山西黄新村西里1号楼1层128	石景山		0	未知类型?未知年	1户	暂无信息	http://bj.lianjia.com/xiaoqu/1111047690259/	未知类型	暂无均价	0	暂无信息		暂无容积率信息??暂无绿化率信息
1栋	银河大街店	3.8元/平米/月	紫御长安	0	鲁谷		石景山区依翠园20号底墒3号（银河大街13-4）	石景山		0	板楼?2017年	969户	北京金悦物业管理有限责任公司	http://bj.lianjia.com/xiaoqu/1111063610119/	板楼	暂无均价	0	新能（北京）国际房地产开发有限公司	2	容积率/4.71??绿化率/20%
2栋	新金顶街店	0.65元/平米/月	金顶街一区	2	苹果园		石景山区金顶街18号	石景山		0	板楼?1980年	372户	北京首欣物业管理有限责任公司	http://bj.lianjia.com/xiaoqu/1111027377071/	板楼	38126	0	北京首钢房地产开发有限公司		容积率/3??绿化率/40%
5栋	景阳东街店	暂无信息	石景嘉园	6	八角		阳东街65号院2号楼1层101	石景山		0	塔楼板楼塔板结合?2011年	1186户	暂无信息	http://bj.lianjia.com/xiaoqu/1111042959158/	塔楼/板楼/塔板结合	暂无均价	1	暂无信息		暂无容积率信息??暂无绿化率信息
6栋	景阳东街店	暂无信息	世纪佳苑	4	八角		阳东街65号院2号楼1层101	石景山	1号线古城站	0	塔楼塔板结合?2013年	944户	暂无信息	http://bj.lianjia.com/xiaoqu/1111044313724/	塔楼/塔板结合	40765	0	暂无信息		暂无容积率信息??暂无绿化率信息
2栋	御景山店	1.8元/平米/月	宏鑫家园	2	古城		石景山区杨庄中区21号楼5单元102号	石景山	1号线苹果园站	0	塔板结合?2003年	252户	北京圣德物业管理有限责任公司	http://bj.lianjia.com/xiaoqu/1111027375381/	塔板结合	42253	0	北京首钢房地产开发有限公司		容积率/2.9??绿化率/37.5%
8栋	暂无门店信息	暂无信息	祥和乐园南区	2	通州其它			通州		0	未知类型?2005年	396户	暂无信息	http://bj.lianjia.com/xiaoqu/1111045926793/	未知类型	暂无均价	0	暂无信息		暂无容积率信息??暂无绿化率信息
2栋	暂无门店信息	7.5元/平米/月	枢密院	0	通州其它			通州		0	板楼?2011年	2户	第一太平戴维斯物业顾问（北京）有限公司	http://bj.lianjia.com/xiaoqu/1111046595091/	板楼	暂无均价	0	暂无信息		容积率/1.8??绿化率/30%
4栋	暂无门店信息	暂无信息	永定楼	0	石景山其它			石景山		0	板楼?1982年	246户	暂无信息	http://bj.lianjia.com/xiaoqu/1111041180860/	板楼	36500	0	暂无信息		暂无容积率信息??暂无绿化率信息
9栋	暂无门店信息	暂无信息	祥和乐园中区	2	通州其它			通州		0	未知类型?2005年	540户	暂无信息	http://bj.lianjia.com/xiaoqu/1111045927066/	未知类型	暂无均价	0	暂无信息		暂无容积率信息??暂无绿化率信息
5栋	暂无门店信息	2.98元/平米/月	红杉公馆	0	九棵树(家乐福)			通州		0	塔板结合?2015年	65户	北京津华新源物业管理公司	http://bj.lianjia.com/xiaoqu/1111063636162/	塔板结合	暂无均价	0	北京津华通达房地产开发有限公司		容积率/3??绿化率/31%
9栋	暂无门店信息	暂无信息	顺鑫山语溪	0	顺义其它			顺义		0	板楼?未知年	0户	顺鑫佳宇旗下物业公司	http://bj.lianjia.com/xiaoqu/1111063815181/	板楼	暂无均价	0	北京顺鑫佳宇房地产开发有限公司		容积率/1.6??绿化率/30%
13栋	香悦四季店	暂无信息	龙湖大名居	0	马坡		顺义马坡镇香悦四季西门	顺义		0	板楼塔板结合?2014年	416户	暂无信息	http://bj.lianjia.com/xiaoqu/1111044238586/	板楼/塔板结合	暂无均价	0	暂无信息		暂无容积率信息??暂无绿化率信息
0栋	暂无门店信息	暂无信息	中国铁建顺新嘉苑	0	顺义其它			顺义		0	未知类型?未知年	0户	暂无信息	http://bj.lianjia.com/xiaoqu/1112174528621730/	未知类型	暂无均价	0	暂无信息		暂无容积率信息??暂无绿化率信息
4栋	暂无门店信息	2.98元/平米/月	蓝岸丽舍五期	0	顺义其它			顺义		0	未知类型?2013年	26户	北京世邦魏理仕物业管理服务有限公司	http://bj.lianjia.com/xiaoqu/1111047034013/	未知类型	19093	0	北京银座合智房地产开发有限公司		容积率/0.6??绿化率/70%
2栋	港馨东区店	暂无信息	金碧湖畔二期	0	顺义其它		顺义区港馨家园东区甲23号楼1层09	顺义		0	未知类型?2006年	2户	暂无信息	http://bj.lianjia.com/xiaoqu/1111045894716/	未知类型	暂无均价	0	暂无信息		暂无容积率信息??暂无绿化率信息
21栋	暂无门店信息	2.98至5.98元/平米/月	蓝岸丽舍一期	0	顺义其它			顺义		0	板楼?2005年	49户	北京世邦魏理仕物业管理服务有限公司	http://bj.lianjia.com/xiaoqu/1111027377709/	板楼	暂无均价	5	北京银座合智房地产开发有限公司		容积率/0.6??绿化率/70%
9栋	白露广场店	3.2元/平米/月	北京海航国兴城	0	后沙峪		顺义双裕东23号楼一层（泓乐雅超市入口右侧第二间）	顺义	15号线后沙峪站	0	塔板结合?未知年	46户	海航物业	http://bj.lianjia.com/xiaoqu/1111063606136/	塔板结合	暂无均价	0	北京东方京海投资有限公司		容积率/2??绿化率/30%
45栋	滨河店	8.28元/平米/月	御墅一期	0	顺义其它		顺义滨河小乙33号楼101门	顺义		0	未知类型?2005年	45户	北京威德(国际)酒店物业管理有限公司	http://bj.lianjia.com/xiaoqu/1111027382060/	未知类型	21762	7	北京百顺达房地产开发有限公司		容积率/0.37??绿化率/45%
59栋	暂无门店信息	暂无信息	万通天竺新新家园	21	天竺			顺义		1	塔楼板楼?未知年	1209户	暂无信息	http://bj.lianjia.com/xiaoqu/1111041154197/	塔楼/板楼	40421	21	暂无信息		暂无容积率信息??暂无绿化率信息
118栋	暂无门店信息	3.98至4.98元/平米/月	龙湖香醍漫步一区	0	顺义其它			顺义		4	板楼?2008年	786户	北京龙湖物业有限公司	http://bj.lianjia.com/xiaoqu/1111027377882/	板楼	32314	21	北京龙湖置业有限公司		容积率/0.08??绿化率/60%
1栋	暂无门店信息	暂无信息	台铭国际企业花园	0	通州其它			通州		0	未知类型?未知年	1户	暂无信息	http://bj.lianjia.com/xiaoqu/116966206018197/	未知类型	暂无均价	0	暂无信息		容积率/0.97??绿化率/30%
7栋	暂无门店信息	暂无信息	大营旅游度假村	0	通州其它			通州	6号线潞城站	0	板楼?未知年	54户	暂无信息	http://bj.lianjia.com/xiaoqu/1111027374035/	板楼	暂无均价	0	暂无信息		暂无容积率信息??暂无绿化率信息
90栋	万科店	1.5至2.5元/平米/月	万科城市花园	16	后沙峪		顺义万科城市花园康乐中心117底商	顺义	15号线后沙峪站	6	板楼?1994年	1户	北京万科物业管理有限公司	http://bj.lianjia.com/xiaoqu/1111027380329/	板楼	29594	33	万科房地产开发有限公司		容积率/1.5??绿化率/30%
22栋	暂无门店信息	暂无信息	顺鑫花语	1	顺义其它			顺义		3	板楼塔板结合?2009年	1137户	北京顺鑫佳宇物业管理有限公司	http://bj.lianjia.com/xiaoqu/1111027379605/	板楼/塔板结合	27737	33	北京顺鑫佳宇房地产开发有限公司		容积率/1.4??绿化率/40%
36栋	暂无门店信息	暂无信息	彩俸南区	12	顺义其它			顺义		0	板楼?1995年	2508户	北京市彩丰物业管理中心	http://bj.lianjia.com/xiaoqu/1111027376388/	板楼	15121	2	北京彩俸房地产开发有限公司		容积率/1??绿化率/30%
34栋	万科店	0.58至0.63元/平米/月	裕祥花园	10	后沙峪		顺义万科城市花园康乐中心117底商	顺义		6	板楼?1996年	1412户	北京市大龙物业管理中心	http://bj.lianjia.com/xiaoqu/1111027382147/	板楼	27537	33	北京市大龙房地产开发有限公司		容积率/1.1??绿化率/52%
8栋	暂无门店信息	暂无信息	下坡屯家园二区	3	顺义其它			顺义		0	板楼塔板结合?2012年	532户	暂无信息	http://bj.lianjia.com/xiaoqu/1111045065263/	板楼/塔板结合	14454	2	暂无信息		暂无容积率信息??暂无绿化率信息
4栋	万科四季花城店	0.5元/平米/月	望泉家园	0	顺义城		顺义望泉家园10号楼3单元商业14、15	顺义	15号线石门站	0	板楼?2002年	168户	北京盟科置业有限公司	http://bj.lianjia.com/xiaoqu/1111027380411/	板楼	21251	3	北京建升房地产开发有限公司		容积率/4.5??绿化率/20%
21栋	新宏城花园店	1.2至2.28元/平米/月	前进花园牡丹苑	4	顺义城		顺义宏城花园16号楼一单元102	顺义	15号线石门站	4	塔楼板楼塔板结合?2010年	1573户	北京市建升物业管理有限责任公司	http://bj.lianjia.com/xiaoqu/1111027378833/	塔楼/板楼/塔板结合	32083	3	北京建升房地产开发有限公司		容积率/1.5??绿化率/33.6%
4栋	香花畦家园一店	暂无信息	明德家园	0	后沙峪		香花畦家园甲1号1006B	顺义		2	未知类型?未知年	210户	暂无信息	http://bj.lianjia.com/xiaoqu/1111046320030/	未知类型	36241	4	暂无信息		暂无容积率信息??暂无绿化率信息
2栋	暂无门店信息	暂无信息	后街花园	0	后沙峪			顺义		0	板楼?2009年	144户	暂无信息	http://bj.lianjia.com/xiaoqu/1111027375077/	板楼	30091	4	北京市裕鑫房地产开发有限公司		容积率/1.7??绿化率/30.1%
4栋	暂无门店信息	暂无信息	宝龙国际公寓	1	后沙峪			顺义		0	塔板结合?2010年	544户	暂无信息	http://bj.lianjia.com/xiaoqu/1111027375979/	塔板结合	18982	0	暂无信息		暂无容积率信息??暂无绿化率信息
2栋	南竺园店	1.2元/平米/月	奥竺苑	4	首都机场		顺义区南竹小区一区乙105号楼底商	顺义		0	塔板结合?1999年	144户	北京奥竺物业管理有限公司	http://bj.lianjia.com/xiaoqu/1111027375690/	塔板结合	18129	4	北京奥竺房地产开发有限公司		容积率/2??绿化率/15%
16栋	西辛北区南门店	0.62至1.6元/平米/月	前进花园玉兰苑	1	顺义城		西辛北区4号楼四单元102	顺义	15号线石门站	0	塔楼板楼?2005年	804户	北京市建升物业管理有限责任公司	http://bj.lianjia.com/xiaoqu/1111027378835/	塔楼/板楼	31427	5	北京建升房地产开发有限公司		容积率/1.4??绿化率/25%
5栋	香花畦家园一店	暂无信息	国兴城	6	后沙峪		香花畦家园甲1号1006B	顺义		0	未知类型?未知年	857户	暂无信息	http://bj.lianjia.com/xiaoqu/1111046293090/	未知类型	30664	5	北京东方京海投资有限公司		容积率/2??绿化率/30%
6栋	建新北店	暂无信息	站前东街	4	顺义城		顺义建新北区南门	顺义	15号线顺义站	1	板楼?1997年	247户	北京市大龙物业管理中心	http://bj.lianjia.com/xiaoqu/1111027382610/	板楼	29977	5	北京市大龙房地产开发有限公司		容积率/1.27??绿化率/30%
3栋	暂无门店信息	暂无信息	天恒花园	2	中央别墅区			顺义	15号线国展站	1	板楼塔板结合?2004年	337户	暂无信息	http://bj.lianjia.com/xiaoqu/1111027379826/	板楼/塔板结合	29519	5	北京天竺空港工业开发公司		容积率/1.2??绿化率/40%
3栋	西辛南区地铁店	5.51元/平米/月	华玺瀚楟	10	顺义城		顺义区西辛南区18号楼06号	顺义	15号线石门站	0	塔楼塔板结合?2012年	1118户	北京顺鑫佳宇物业管理有限公司	http://bj.lianjia.com/xiaoqu/1111047223623/	塔楼/塔板结合	33685	5	北京顺鑫佳宇房地产开发有限公司		容积率/2.54??绿化率/30%
2栋	南竺园店	1.4元/平米/月	小天竺一号院	7	首都机场		顺义区南竹小区一区乙105号楼底商	顺义		0	板楼?2000年	110户	北京首都机场物业管理有限公司	http://bj.lianjia.com/xiaoqu/1111027381252/	板楼	25315	5	北京市天竺房地产开发公司	2	暂无容积率信息??暂无绿化率信息
1栋	西辛南区店	1.07元/平米/月	卧龙公寓	1	顺义城		顺义西辛南19号楼二单元103	顺义	15号线石门站	0	塔板结合?2004年	254户	北京市大龙物业管理中心	http://bj.lianjia.com/xiaoqu/1111027380357/	塔板结合	24809	5	北京市大龙房地产开发有限公司	2	容积率/2.5??绿化率/40%
10栋	樱花园店	0.55元/平米/月	樱花园六区	18	李桥		顺义区李桥镇南半壁店村樱花园一区门口146号由北向南第3间（一、二层及三层180平米）	顺义		1	塔楼板楼?1996年	516户	北京博盛雅瑞物业管理有限公司	http://bj.lianjia.com/xiaoqu/1111027381748/	塔楼/板楼	18645	5	北京半壁店住宅合作社		容积率/1.2??绿化率/35%
16栋	暂无门店信息	0.45元/平米/月	阳洲鑫园	2	顺义其它			顺义		0	板楼?2001年	691户	北京顺鑫佳宇物业管理有限公司	http://bj.lianjia.com/xiaoqu/1111027382275/	板楼	18965	4	北京顺鑫佳宇房地产开发有限公司		容积率/1.3??绿化率/30%
330栋	暂无门店信息	2.28至8元/平米/月	易郡山庄	0	顺义其它			顺义		0	未知类型?2004年	233户	北京泰盈物业管理有限公司	http://bj.lianjia.com/xiaoqu/1111027381809/	未知类型	42452	6	北京泰盈房地产开发有限公司		容积率/0.3??绿化率/40%
10栋	新金汉绿港店	1.69至3.5元/平米/月	金汉绿港二区	4	顺义城		顺义绿港家园一9号楼1层139	顺义	15号线顺义站	1	板楼?2007年	680户	北京京汉物业管理有限公司	http://bj.lianjia.com/xiaoqu/1111027377164/	板楼	30466	5	北京金汉房地产开发有限公司		容积率/1.89??绿化率/35%
12栋	便民街东口店	1.48元/平米/月	阳光水岸	8	顺义城		顺义幸福东区丁19号楼101	顺义	15号线顺义站	0	板楼塔板结合?2009年	1830户	北京首欣物业管理有限责任公司	http://bj.lianjia.com/xiaoqu/1111027381675/	板楼/塔板结合	29975	6	成都华宇业瑞地产开发有限公司		容积率/1.38??绿化率/30%
4栋	机场店	1.2元/平米/月	埃力生	3	首都机场		顺义首都机场南路2号院2号平房（口福烧烤旁）	顺义		0	塔板结合?2000年	319户	北京天竺家园物业管理中心	http://bj.lianjia.com/xiaoqu/1111027375638/	塔板结合	18471	5	北京埃力生房地产开发有限公司		容积率/1.4??绿化率/33%
12栋	新金汉绿港店	1.69至3.5元/平米/月	金汉绿港四区	17	顺义城		顺义绿港家园一9号楼1层139	顺义	15号线顺义站	4	板楼塔板结合?2008年	1586户	乐生活(北京)智慧社区投资发展有限责任公司	http://bj.lianjia.com/xiaoqu/1111027377166/	板楼/塔板结合	32323	7	京汉置业集团股份有限公司		容积率/1.89??绿化率/35%
3栋	胜利店	暂无信息	太平小区	6	顺义城		顺义胜利小19号楼1单元102	顺义	15号线顺义站	0	塔楼板楼?1993年	270户	北京顺天马物业管理中心	http://bj.lianjia.com/xiaoqu/1111027379968/	塔楼/板楼	23819	7	北京天马房地产开发中心		暂无容积率信息??暂无绿化率信息
7栋	新金汉绿港店	暂无信息	大东路住宅楼	14	顺义城		顺义绿港家园一9号楼1层139	顺义	15号线顺义站	0	板楼?1987年	652户	北京市大龙物业管理中心	http://bj.lianjia.com/xiaoqu/1111027376816/	板楼	27530	6	北京市大龙房地产开发有限公司		暂无容积率信息??暂无绿化率信息
8栋	暂无门店信息	暂无信息	下坡屯家园一区	7	顺义其它			顺义		0	板楼塔板结合?2012年	1户	暂无信息	http://bj.lianjia.com/xiaoqu/1111045065078/	板楼/塔板结合	22170	7	暂无信息		暂无容积率信息??暂无绿化率信息
19栋	蓝星吉祥店	1.96元/平米/月	空港吉祥花园	16	后沙峪		顺义蓝星花园乙3号楼-15	顺义	15号线花梨坎站	3	板楼塔板结合?2007年	2081户	北京天竺空港物业管理有限公司	http://bj.lianjia.com/xiaoqu/1111027377441/	板楼/塔板结合	34278	35	北京空港天恒房地产开发有限公司		容积率/0.9??绿化率/40%
7栋	机场店	1.4元/平米/月	西平街一里	8	首都机场		顺义首都机场南路2号院2号平房（口福烧烤旁）	顺义		4	板楼塔板结合?1992年	384户	北京首都机场物业管理有限公司	http://bj.lianjia.com/xiaoqu/1111027381084/	板楼/塔板结合	24274	7	暂无信息		容积率/1.2??绿化率/30%
2栋	新仓上店	1.1元/平米/月	仓上家园	1	顺义城		顺义仓上小38号楼38-2	顺义		0	塔板结合?2008年	285户	北京市大龙物业管理中心	http://bj.lianjia.com/xiaoqu/1111027376548/	塔板结合	28926	5	北京市大龙房地产开发有限公司		暂无容积率信息??暂无绿化率信息
40栋	石园东苑店	暂无信息	石园南区	25	顺义其它		顺义石园南大街18号院3号楼126及127底墒	顺义		2	板楼塔板结合?1992年	2308户	北京市建升物业管理有限责任公司	http://bj.lianjia.com/xiaoqu/1111027379675/	板楼/塔板结合	26171	36	北京建升房地产开发有限公司		容积率/2.8??绿化率/30%
39栋	马坡新城店	0.5元/平米/月	马坡花园一区	32	马坡		顺义区佳和宜园2号楼	顺义		3	板楼?1998年	2017户	北京顺天马物业管理中心	http://bj.lianjia.com/xiaoqu/1111027378374/	板楼	22670	40	北京天马房地产开发中心		容积率/0.81??绿化率/52%
29栋	东方瑞景店	1.5至2.5元/平米/月	泰和谊园	42	马坡		朝阳区建国门外大街16号1号楼	顺义		1	塔楼板楼塔板结合?2009年	2419户	北京鲁能物业公司	http://bj.lianjia.com/xiaoqu/1111027379853/	塔楼/板楼/塔板结合	25224	43	北京顺义新城建设开发有限公司		容积率/1.5??绿化率/30%
36栋	东方瑞景店	0.5元/平米/月	马坡花园二区	42	马坡		朝阳区建国门外大街16号1号楼	顺义		1	塔楼板楼?2002年	2106户	北京顺天马物业管理中心	http://bj.lianjia.com/xiaoqu/1111027378373/	塔楼/板楼	24414	37	北京天马房地产开发中心		暂无容积率信息??暂无绿化率信息
29栋	胜利店	暂无信息	胜利小区	16	顺义城		顺义胜利小19号楼1单元102	顺义	15号线顺义站	1	塔楼板楼塔板结合?1990年	7户	街道办事处（委员会）代管物业	http://bj.lianjia.com/xiaoqu/1111027379463/	塔楼/板楼/塔板结合	29447	37	北京市大龙房地产开发有限公司		容积率/1.8??绿化率/33%
57栋	马坡新城店	0.5至2.5元/平米/月	佳和宜园	67	马坡		顺义区佳和宜园2号楼	顺义		4	塔楼板楼塔板结合平房?2008年	4563户	北京西马坡物业服务中心	http://bj.lianjia.com/xiaoqu/1111027377188/	塔楼/板楼/塔板结合/平房	24529	43	北京顺义新城建设开发有限公司		容积率/1.2??绿化率/30%
26栋	暂无门店信息	暂无信息	康乐小区	10	顺义其它			顺义	15号线顺义站	0	板楼?1995年	1644户	暂无信息	http://bj.lianjia.com/xiaoqu/1111027377643/	板楼	17953	5	暂无信息		容积率/3.2??绿化率/29%
41栋	新金汉绿港店	0.55元/平米/月	东兴一区	24	顺义城		顺义绿港家园一9号楼1层139	顺义	15号线顺义站	2	板楼?1993年	2564户	北京市东腾物业管理中心	http://bj.lianjia.com/xiaoqu/1111027373997/	板楼	29453	45	北京金汉房地产开发有限公司	3	容积率/1.1??绿化率/30%
42栋	暂无门店信息	3.58元/平米/月	水青庭	2	后沙峪			顺义		1	未知类型?2004年	125户	北京德宏物业管理有限责任公司	http://bj.lianjia.com/xiaoqu/1111027379534/	未知类型	31135	6	北京奥竺房地产开发有限公司		容积率/0.8??绿化率/30%
21栋	暂无门店信息	3.6元/平米/月	会展誉景	28	中央别墅区			顺义	15号线国展站	0	塔楼塔板结合?2011年	1331户	保利物业管理（北京）有限公司	http://bj.lianjia.com/xiaoqu/1111047382053/	塔楼/塔板结合	23650	45	北京中投创展置业有限公司		容积率/1.4??绿化率/35%
85栋	新西辛店	0.5至16.5元/平米/月	西辛南区	32	顺义城		顺义西辛南甲37号楼2单元10	顺义	15号线石门站	13	塔楼板楼?1993年	4541户	北京市大龙物业管理中心	http://bj.lianjia.com/xiaoqu/1111027381324/	塔楼/板楼	29159	51	北京大龙伟业房地产开发股份有限公司		容积率/1.8??绿化率/25%
60栋	滨河店	0.45元/平米/月	滨河小区	48	顺义城		顺义滨河小乙33号楼101门	顺义		4	塔楼板楼?1992年	3238户	北京市大龙绿港物业管理有限责任公司	http://bj.lianjia.com/xiaoqu/1111027375861/	塔楼/板楼	27522	49	北京大龙伟业房地产开发股份有限公司	1	容积率/0.8??绿化率/20%
27栋	暂无门店信息	5.9元/平米/月	龙湖好望山	1	顺义其它			顺义		3	未知类型?2013年	809户	北京龙湖物业管理公司	http://bj.lianjia.com/xiaoqu/1111046920919/	未知类型	21306	46	北京龙湖兴润置业有限公司		容积率/1.4??绿化率/30%
39栋	胜利店	0.55至1.28元/平米/月	双兴南区	28	顺义城		顺义胜利小19号楼1单元102	顺义	15号线顺义站	3	板楼塔板结合?1993年	2652户	北京首佳物业	http://bj.lianjia.com/xiaoqu/1111027379614/	板楼/塔板结合	27219	66	北京市大龙房地产开发有限公司		容积率/1.6??绿化率/30%
65栋	新仓上店	暂无信息	仓上小区	67	顺义城		顺义仓上小38号楼38-2	顺义		7	板楼?1991年	3754户	街道办事处（委员会）代管物业	http://bj.lianjia.com/xiaoqu/1111027376563/	板楼	28013	57	北京大龙伟业房地产开发股份有限公司	1	暂无容积率信息??暂无绿化率信息
10栋	暂无门店信息	2.5至3.95元/平米/月	智地香蜜湾	20	后沙峪			顺义		2	塔板结合?2000年	1383户	北京金网络物业管理有限公司	http://bj.lianjia.com/xiaoqu/1111027382348/	塔板结合	36523	70	北京汉唐建设发展有限公司		容积率/2.31??绿化率/30%
14栋	暂无门店信息	暂无信息	北京苏活二区	10	顺义其它			顺义		1	塔楼板楼塔板结合?2010年	1889户	暂无信息	http://bj.lianjia.com/xiaoqu/1111041156189/	塔楼/板楼/塔板结合	25714	78	暂无信息		暂无容积率信息??暂无绿化率信息
81栋	暂无门店信息	3.5至6.9元/平米/月	中粮祥云国际生活区	76	后沙峪			顺义	15号线后沙峪站	5	塔楼板楼?2011年	2347户	中粮凯莱物业	http://bj.lianjia.com/xiaoqu/1111041170735/	塔楼/板楼	38425	96	中粮地产投资（北京）有限公司		容积率/0.62??绿化率/45%
191栋	暂无门店信息	2.28至4元/平米/月	龙湖香醍漫步四区北区	3	顺义其它			顺义		3	板楼?2010年	903户	北京龙湖物业有限公司	http://bj.lianjia.com/xiaoqu/1111046636893/	板楼	26901	44	北京龙湖置业有限公司		容积率/1.2??绿化率/50%
387栋	东方太阳城店	5元/平米/月	东方太阳城	48	顺义其它		顺义区东方太阳城021号楼1层101	顺义		15	塔楼板楼?2003年	5211户	北京顺欣阳光物业管理有限公司	http://bj.lianjia.com/xiaoqu/1111027376853/	塔楼/板楼	24473	109	北京东方太阳城房地产开发有限责任公司	6	暂无容积率信息??暂无绿化率信息
6栋	暂无门店信息	暂无信息	东亚创展国际	50	后沙峪			顺义	15号线后沙峪站	3	未知类型?未知年	1760户	暂无信息	http://bj.lianjia.com/xiaoqu/1111047377071/	未知类型	20960	85	暂无信息		暂无容积率信息??暂无绿化率信息
