building,shop,prper,names,rents,locs2,schools,shopadd,locs1,lines,sales,years,houses,comper,url,build,prices,counts,devloper,types,discribe
5栋,普罗旺斯东店,暂无信息,黄金花园,4,燕郊城区,,燕郊燕昌路与学院街交汇处,燕郊,,0,塔楼 未知年,2860户,暂无信息,http://bj.lianjia.com/xiaoqu/2011047921740/,塔楼,暂无均价,0,暂无信息,,暂无容积率信息  暂无绿化率信息
3栋,保利店,暂无信息,兴华大街,0,黄村北,,大兴区新城北区2号地23号商业办公楼1层,大兴,4号线高米店北站,0,板楼 未知年,35户,暂无信息,http://bj.lianjia.com/xiaoqu/1111027380799/,板楼,暂无均价,0,北京福发房地产开发有限公司,,容积率/2.4  绿化率/30%
14栋,时代龙和店,暂无信息,利民西巷,0,黄村中,,大兴区黄村镇富强路4号（中国建设银行旁）,大兴,4号线黄村西大街站,0,板楼 未知年,45户,暂无信息,http://bj.lianjia.com/xiaoqu/1111027378012/,板楼,暂无均价,0,暂无信息,,暂无容积率信息  暂无绿化率信息
1栋,梨园店,暂无信息,运河西大街37号院,0,果园,近地铁八通线九棵树站,通州区云景东路15号院11号楼,通州,,0,板楼 未知年,48户,暂无信息,http://bj.lianjia.com/xiaoqu/1111027381733/,板楼,暂无均价,0,暂无信息,,暂无容积率信息  暂无绿化率信息
2栋,金隅观澜店,暂无信息,龙水路22号院,0,东关,近地铁昌平线昌平东关站,龙水路38号院6号楼,昌平,,0,板楼 未知年,114户,暂无信息,http://bj.lianjia.com/xiaoqu/1111062529689/,板楼,暂无均价,0,暂无信息,,暂无容积率信息  暂无绿化率信息
1栋,暂无门店信息,暂无信息,政府街酒厂综合楼,0,西关环岛,近地铁昌平线昌平站,,昌平,,0,板楼 未知年,1户,暂无信息,http://bj.lianjia.com/xiaoqu/1111862089937271/,板楼,暂无均价,0,暂无信息,,暂无容积率信息  暂无绿化率信息
1栋,育新北口店,暂无信息,金达园写字楼,0,安宁庄,,海淀区西三旗育新小北口金燕龙大厦底墒,昌平,,0,板楼 未知年,4户,暂无信息,http://bj.lianjia.com/xiaoqu/1111027377097/,板楼,暂无均价,0,暂无信息,,暂无容积率信息  暂无绿化率信息
1栋,冠庭园店,暂无信息,龙冠置业大厦,0,龙泽,,昌平区回龙观镇冠庭园10号楼1-B-2,昌平,13号线龙泽站,0,塔楼 未知年,341户,暂无信息,http://bj.lianjia.com/xiaoqu/1111027377852/,塔楼,暂无均价,0,暂无信息,,暂无容积率信息  暂无绿化率信息
1栋,暂无门店信息,暂无信息,沙河镇踩河新村,0,海淀北部新区,,,昌平,,0,板楼 未知年,48户,暂无信息,http://bj.lianjia.com/xiaoqu/1111041091518/,板楼,暂无均价,0,暂无信息,,暂无容积率信息  暂无绿化率信息
1栋,北环里店,暂无信息,西环路甲2号,1,鼓楼大街,近地铁昌平线昌平站,昌平区昌平镇西环路18-16号底墒（不包括地下室部分）,昌平,,0,未知类型 未知年,48户,暂无信息,http://bj.lianjia.com/xiaoqu/1111058732772/,未知类型,暂无均价,1,暂无信息,,暂无容积率信息  暂无绿化率信息
4栋,暂无门店信息,暂无信息,沙河市政宿舍楼,0,沙河,近地铁昌平线巩华城站,,昌平,,0,板楼 未知年,92户,暂无信息,http://bj.lianjia.com/xiaoqu/1111027379291/,板楼,暂无均价,0,暂无信息,,暂无容积率信息  暂无绿化率信息
2栋,建明里店,暂无信息,毛纺厂宿舍,0,西关环岛,近地铁昌平线昌平站,北京市昌平区昌平镇静心苑小区16号楼底商,昌平,,0,未知类型 未知年,107户,暂无信息,http://bj.lianjia.com/xiaoqu/1111059566836/,未知类型,暂无均价,1,暂无信息,,暂无容积率信息  暂无绿化率信息
2栋,北环里店,暂无信息,灰厂路,0,西关环岛,,昌平区昌平镇西环路18-16号底墒（不包括地下室部分）,昌平,,0,板楼 未知年,36户,暂无信息,http://bj.lianjia.com/xiaoqu/1111057134957/,板楼,暂无均价,1,暂无信息,,暂无容积率信息  暂无绿化率信息
1栋,暂无门店信息,暂无信息,京铁昌平小区,0,昌平其它,,,昌平,,0,板楼 未知年,6户,暂无信息,http://bj.lianjia.com/xiaoqu/1112883606123036/,板楼,暂无均价,1,暂无信息,,暂无容积率信息  暂无绿化率信息
22栋,北街八区南门店,暂无信息,北街家园四区,0,沙河,,北街家园八区,昌平,,0,板楼 2008年,52户,北京罗顿物业管理有限公司,http://bj.lianjia.com/xiaoqu/1111045133260/,板楼,暂无均价,4,北京罗顿沙河建设发展有限公司,,暂无容积率信息  暂无绿化率信息
41栋,暂无门店信息,暂无信息,东方普罗旺斯二期,0,北七家,,,昌平,,0,未知类型 2004年,43户,暂无信息,http://bj.lianjia.com/xiaoqu/1111027376846/,未知类型,暂无均价,3,暂无信息,,容积率/0.33  绿化率/63%
28栋,暂无门店信息,暂无信息,顺驰林溪一期,0,沙河,,,昌平,,0,未知类型 2004年,76户,顺驰领海物业公司,http://bj.lianjia.com/xiaoqu/1111027379119/,未知类型,暂无均价,4,北京顺驰置地达兴房地产开发有限公司,,容积率/0.38  绿化率/45%
199栋,蓬莱苑店,暂无信息,八仙别墅仙霞西里,3,北七家,,北七家镇蓬莱苑1号楼,昌平,,0,板楼 1997年,276户,暂无信息,http://bj.lianjia.com/xiaoqu/1111027376194/,板楼,暂无均价,5,暂无信息,,暂无容积率信息  暂无绿化率信息
23栋,暂无门店信息,4.25元/平米/月,达华依云庄园,0,北七家,,,昌平,,0,未知类型 2005年,23户,北京戴德梁行物业管理有限公司,http://bj.lianjia.com/xiaoqu/1111027373703/,未知类型,暂无均价,5,暂无信息,,容积率/0.3  绿化率/64.5%
3栋,暂无门店信息,暂无信息,管厂宿舍,2,东关,近地铁昌平线昌平东关站,,昌平,,0,未知类型 未知年,174户,暂无信息,http://bj.lianjia.com/xiaoqu/1111061807238/,未知类型,暂无均价,5,暂无信息,,暂无容积率信息  暂无绿化率信息
91栋,暂无门店信息,暂无信息,朝凤山庄,0,昌平其它,,,昌平,,0,未知类型 2000年,91户,暂无信息,http://bj.lianjia.com/xiaoqu/1111027376389/,未知类型,暂无均价,6,暂无信息,,暂无容积率信息  暂无绿化率信息
15栋,暂无门店信息,暂无信息,玻璃厂小区,0,南口,,,昌平,,0,板楼 未知年,673户,暂无信息,http://bj.lianjia.com/xiaoqu/1111027375973/,板楼,暂无均价,5,暂无信息,,暂无容积率信息  暂无绿化率信息
11栋,合立方店,2.45至4.9元/平米/月,卢卡新天地,8,天通苑,,北京市昌平区中滩村6号院5号楼,昌平,5号线立水桥站,0,板楼塔板结合 2014年,867户,北京鼎春德物业管理有限公司,http://bj.lianjia.com/xiaoqu/1111047645630/,板楼/塔板结合,暂无均价,8,北京世纪上越房地产开发有限责任公司,,容积率/2.5  绿化率/30%
57栋,暂无门店信息,暂无信息,麦卡伦地,0,北七家,,,昌平,,0,未知类型 2006年,56户,暂无信息,http://bj.lianjia.com/xiaoqu/1111027378317/,未知类型,暂无均价,6,北京众益家园房地产开发有限公司,,容积率/0.41  绿化率/52.6%
23栋,佳运园店,1.8元/平米/月,溪城家园,12,立水桥,,朝阳区立清路5号院6号楼F1-01F2-01,昌平,5号线立水桥南站,0,塔板结合 2010年,5089户,北京首欣物业管理有限责任公司,http://bj.lianjia.com/xiaoqu/1111027380623/,塔板结合,暂无均价,8,招商局地产（北京）有限公司,,容积率/2.22  暂无绿化率信息
1栋,龙锦六区东门店,6.26元/平米/月,紫晶七星广场,11,回龙观,,昌平观镇龙锦苑六区14号楼1至2层3号一层部分,昌平,8号线平西府站,0,板楼 2014年,313户,山西云馨物业管理有限责任公司,http://bj.lianjia.com/xiaoqu/1111048878769/,板楼,暂无均价,9,北京创升永利房地产开发有限公司,,容积率/2  绿化率/30%
1044栋,暂无门店信息,9元/平米/月,御汤山东区,0,昌平其它,,,昌平,,0,未知类型 未知年,1048户,北京伟联物业管理有限公司,http://bj.lianjia.com/xiaoqu/1111063830085/,未知类型,暂无均价,9,北京天时房地产开发有限公司,,容积率/0.36  绿化率/55%
19栋,暂无门店信息,4.28至7.28元/平米/月,龙湖滟澜新宸,1,海淀北部新区,,,昌平,,0,塔楼板楼 2014年,600户,北京龙湖物业管理公司,http://bj.lianjia.com/xiaoqu/1111062903681/,塔楼/板楼,暂无均价,9,北京锦昊万华置业有限公司,,容积率/2  绿化率/30%
41栋,暂无门店信息,暂无信息,顺驰林溪二期,0,沙河,,,昌平,,0,板楼 2004年,76户,顺驰领海物业公司,http://bj.lianjia.com/xiaoqu/1111027379118/,板楼,暂无均价,10,北京顺驰置地达兴房地产开发有限公司,,容积率/0.38  绿化率/45%
9栋,暂无门店信息,3.78元/平米/月,京投银泰公园悦府,25,回龙观,,,昌平,8号线平西府站,0,塔板结合 2015年,1810户,绿城集团物业公司,http://bj.lianjia.com/xiaoqu/1111059006887/,塔板结合,暂无均价,9,京投银泰股份有限公司,,容积率/1.58  绿化率/30%
12栋,北环里店,暂无信息,鼓楼西街,0,鼓楼大街,近地铁昌平线昌平站,昌平区昌平镇西环路18-16号底墒（不包括地下室部分）,昌平,,0,板楼 2003年,280户,暂无信息,http://bj.lianjia.com/xiaoqu/1111027374644/,板楼,暂无均价,11,暂无信息,,暂无容积率信息  暂无绿化率信息
34栋,暂无门店信息,暂无信息,观山悦,3,昌平其它,,,昌平,,0,未知类型 未知年,36户,暂无信息,http://bj.lianjia.com/xiaoqu/1111027374708/,未知类型,暂无均价,13,暂无信息,,暂无容积率信息  暂无绿化率信息
92栋,暂无门店信息,暂无信息,纳帕溪谷,1,小汤山,,,昌平,,0,未知类型 2000年,95户,暂无信息,http://bj.lianjia.com/xiaoqu/1111027378575/,未知类型,暂无均价,14,暂无信息,,容积率/0.53  绿化率/64%
7栋,暂无门店信息,2.4元/平米/月,花雨汀,0,南邵,,,昌平,,0,板楼 2014年,821户,北京鼎轩物业管理有限公司,http://bj.lianjia.com/xiaoqu/1111054265763/,板楼,暂无均价,14,中矿宏业锦泰（北京）房地产开发有限公司,,容积率/2  绿化率/30%
1栋,暂无门店信息,暂无信息,都市芳园碧湖园,0,天通苑,,,昌平,,0,未知类型 未知年,1户,暂无信息,http://bj.lianjia.com/xiaoqu/1111046871001/,未知类型,暂无均价,1,暂无信息,,暂无容积率信息  暂无绿化率信息
23栋,北京人家店,2.4元/平米/月,龙城花园中二区,0,回龙观,,昌平区回龙观北京人家小区1号楼5单元101,昌平,,0,未知类型 2000年,22户,北京龙城花园物业管理公司,http://bj.lianjia.com/xiaoqu/1111027377754/,未知类型,暂无均价,1,北京昌信回龙园别墅有限公司,,容积率/0.3  绿化率/45%
1栋,昌平城铁店,暂无信息,清真寺胡同,0,鼓楼大街,,昌平区政府街11号,昌平,,0,未知类型 未知年,2户,暂无信息,http://bj.lianjia.com/xiaoqu/117195053273004/,未知类型,暂无均价,1,暂无信息,,暂无容积率信息  暂无绿化率信息
7栋,蓬莱苑店,暂无信息,晨浩花园西区,0,北七家,,北七家镇蓬莱苑1号楼,昌平,,0,未知类型 1999年,109户,暂无信息,http://bj.lianjia.com/xiaoqu/1111027376433/,未知类型,暂无均价,1,暂无信息,,暂无容积率信息  暂无绿化率信息
6栋,暂无门店信息,暂无信息,鹿牌家园小区,0,南口,,,昌平,,0,板楼 未知年,622户,暂无信息,http://bj.lianjia.com/xiaoqu/1111042946352/,板楼,暂无均价,1,暂无信息,,暂无容积率信息  暂无绿化率信息
24栋,暂无门店信息,暂无信息,橘郡5区,0,小汤山,,,昌平,,0,未知类型 2003年,24户,暂无信息,http://bj.lianjia.com/xiaoqu/1111045166171/,未知类型,暂无均价,1,暂无信息,,暂无容积率信息  暂无绿化率信息
4栋,暂无门店信息,暂无信息,橘郡1区,0,小汤山,,,昌平,,0,未知类型 2002年,16户,暂无信息,http://bj.lianjia.com/xiaoqu/1111027377191/,未知类型,暂无均价,1,北京温碧源住宅有限公司,,容积率/0.38  绿化率/46%
3栋,名佳花园店,暂无信息,沙河药材仓库宿舍,0,北七家,,昌平区北七家镇海鶄落村（西）名佳花园一大门东侧,昌平,,0,板楼 未知年,96户,暂无信息,http://bj.lianjia.com/xiaoqu/1111027379300/,板楼,暂无均价,1,暂无信息,,暂无容积率信息  暂无绿化率信息
6栋,暂无门店信息,暂无信息,毛条小区,0,沙河,近地铁昌平线沙河站,,昌平,,0,板楼 2005年,242户,暂无信息,http://bj.lianjia.com/xiaoqu/1111027378415/,板楼,暂无均价,2,暂无信息,,暂无容积率信息  暂无绿化率信息
1栋,暂无门店信息,暂无信息,水工机械厂宿舍,0,沙河,,,昌平,,0,未知类型 未知年,54户,暂无信息,http://bj.lianjia.com/xiaoqu/1111062776715/,未知类型,暂无均价,2,暂无信息,,暂无容积率信息  暂无绿化率信息
20栋,暂无门店信息,4.95元/平米/月,湾流汇三区,0,小汤山,,,昌平,,0,未知类型 2005年,23户,北京高地物业管理有限公司,http://bj.lianjia.com/xiaoqu/1111027380359/,未知类型,暂无均价,2,北京复地房地产开发有限公司,,容积率/0.44  绿化率/50%
26栋,暂无门店信息,暂无信息,保利垄上九区,0,小汤山,,,昌平,,0,未知类型 未知年,26户,暂无信息,http://bj.lianjia.com/xiaoqu/1111047726158/,未知类型,暂无均价,2,暂无信息,,暂无容积率信息  暂无绿化率信息
1栋,暂无门店信息,暂无信息,阳坊镇工业东区,0,海淀北部新区,,,昌平,,0,未知类型 未知年,1户,暂无信息,http://bj.lianjia.com/xiaoqu/1111046579006/,未知类型,暂无均价,0,暂无信息,,暂无容积率信息  暂无绿化率信息
5栋,暂无门店信息,暂无信息,线材厂宿舍,1,沙河,,,昌平,,0,板楼 1982年,288户,暂无信息,http://bj.lianjia.com/xiaoqu/1111027380606/,板楼,暂无均价,2,暂无信息,,暂无容积率信息  暂无绿化率信息
1栋,暂无门店信息,暂无信息,西关大宅,0,西关环岛,,,昌平,,0,板楼 未知年,8户,暂无信息,http://bj.lianjia.com/xiaoqu/117689051844760/,板楼,暂无均价,0,暂无信息,,暂无容积率信息  暂无绿化率信息
12栋,暂无门店信息,暂无信息,珠江壹千栋三期,0,昌平其它,,,昌平,,0,未知类型 2007年,12户,暂无信息,http://bj.lianjia.com/xiaoqu/1111027382556/,未知类型,暂无均价,0,暂无信息,,暂无容积率信息  暂无绿化率信息
55栋,暂无门店信息,暂无信息,东方普罗旺斯三期,0,北七家,,,昌平,,0,未知类型 2005年,55户,暂无信息,http://bj.lianjia.com/xiaoqu/1111027376847/,未知类型,暂无均价,2,暂无信息,,暂无容积率信息  暂无绿化率信息
2栋,暂无门店信息,暂无信息,橘郡6区,0,小汤山,,,昌平,,0,未知类型 2003年,2户,暂无信息,http://bj.lianjia.com/xiaoqu/1111045168184/,未知类型,暂无均价,0,暂无信息,,暂无容积率信息  暂无绿化率信息
3栋,暂无门店信息,暂无信息,北优SOHO,0,沙河,,,昌平,,0,板楼 未知年,563户,暂无信息,http://bj.lianjia.com/xiaoqu/1111041891628/,板楼,暂无均价,0,暂无信息,,暂无容积率信息  暂无绿化率信息
13栋,名佳花园三区店,暂无信息,王府公寓一区,0,北七家,,昌平区北七家镇名佳花园三区11号楼底商,昌平,,0,未知类型 1999年,13户,北京法政王府物业管理中心,http://bj.lianjia.com/xiaoqu/1111027380192/,未知类型,暂无均价,0,北京法政实业有限公司,,容积率/2  绿化率/40%
3栋,暂无门店信息,暂无信息,王府家庭农场,0,北七家,,,昌平,,0,未知类型 1999年,3户,暂无信息,http://bj.lianjia.com/xiaoqu/1111027380205/,未知类型,暂无均价,0,暂无信息,,暂无容积率信息  暂无绿化率信息
5栋,暂无门店信息,暂无信息,瓦窑湾东区别墅,0,昌平其它,,,昌平,,0,未知类型 2012年,5户,暂无信息,http://bj.lianjia.com/xiaoqu/1111027380532/,未知类型,暂无均价,0,暂无信息,,暂无容积率信息  暂无绿化率信息
2栋,暂无门店信息,暂无信息,王府家庭农场雅园,0,北七家,,,昌平,,0,未知类型 1999年,2户,暂无信息,http://bj.lianjia.com/xiaoqu/1111027380215/,未知类型,暂无均价,0,暂无信息,,暂无容积率信息  暂无绿化率信息
34栋,暂无门店信息,暂无信息,王府花园睿智府,0,北七家,,,昌平,,0,未知类型 1995年,34户,暂无信息,http://bj.lianjia.com/xiaoqu/1111027380199/,未知类型,暂无均价,0,暂无信息,,暂无容积率信息  暂无绿化率信息
1栋,龙乡店,暂无信息,金燕龙写字楼,0,西三旗,,昌平龙乡小区东区2号楼底商,昌平,8号线育新站,0,板楼 未知年,72户,暂无信息,http://bj.lianjia.com/xiaoqu/1111027377529/,板楼,暂无均价,0,暂无信息,,暂无容积率信息  暂无绿化率信息
51栋,暂无门店信息,暂无信息,王府花园明义府,0,北七家,,,昌平,,0,未知类型 1997年,51户,暂无信息,http://bj.lianjia.com/xiaoqu/1111027380196/,未知类型,暂无均价,0,暂无信息,,暂无容积率信息  暂无绿化率信息
14栋,暂无门店信息,暂无信息,橘郡9区,1,小汤山,,,昌平,,0,未知类型 2003年,15户,暂无信息,http://bj.lianjia.com/xiaoqu/1111045203284/,未知类型,暂无均价,1,暂无信息,,暂无容积率信息  暂无绿化率信息
2栋,暂无门店信息,暂无信息,博达小区,0,沙河,,,昌平,,0,板楼 2002年,96户,暂无信息,http://bj.lianjia.com/xiaoqu/1111027375775/,板楼,暂无均价,1,暂无信息,,暂无容积率信息  暂无绿化率信息
10栋,蓬莱苑店,1.8元/平米/月,蓬莱苑M区,1,北七家,,北七家镇蓬莱苑1号楼,昌平,,0,未知类型 1998年,21户,北京蓬莱苑物业开发中心,http://bj.lianjia.com/xiaoqu/1111027378757/,未知类型,暂无均价,1,北京蓬莱房地产开发中心,,容积率/0.5  绿化率/60%
51栋,北京人家店,2.4元/平米/月,龙城花园中三区,0,回龙观,近地铁昌平线生命科学园站,昌平区回龙观北京人家小区1号楼5单元101,昌平,,0,未知类型 2003年,52户,北京龙城花园物业管理公司,http://bj.lianjia.com/xiaoqu/1111027377758/,未知类型,暂无均价,1,北京昌信回龙园别墅有限公司,,容积率/0.7  绿化率/50%
1栋,暂无门店信息,暂无信息,橘郡M区,0,小汤山,,,昌平,,0,未知类型 未知年,1户,暂无信息,http://bj.lianjia.com/xiaoqu/1112266871731095/,未知类型,暂无均价,1,暂无信息,,暂无容积率信息  暂无绿化率信息
4栋,暂无门店信息,暂无信息,王府家庭农场夏园,0,北七家,,,昌平,,0,未知类型 1999年,4户,暂无信息,http://bj.lianjia.com/xiaoqu/1111027380214/,未知类型,暂无均价,0,暂无信息,,暂无容积率信息  暂无绿化率信息
1栋,蓬莱苑店,暂无信息,蓬莱苑K区,0,北七家,,北七家镇蓬莱苑1号楼,昌平,,0,未知类型 未知年,1户,暂无信息,http://bj.lianjia.com/xiaoqu/1111058232834/,未知类型,暂无均价,0,暂无信息,,暂无容积率信息  暂无绿化率信息
11栋,蓬莱苑店,暂无信息,蓬莱苑G区,0,北七家,,北七家镇蓬莱苑1号楼,昌平,,0,未知类型 1998年,11户,暂无信息,http://bj.lianjia.com/xiaoqu/1111027378756/,未知类型,暂无均价,0,暂无信息,,暂无容积率信息  暂无绿化率信息
13栋,上北鑫座店,暂无信息,港龙商业中心,0,回龙观,,昌平回龙观文化居住区二期C07-2地块04#1层102,昌平,13号线回龙观站,0,板楼 未知年,146户,暂无信息,http://bj.lianjia.com/xiaoqu/1111027374641/,板楼,暂无均价,0,暂无信息,,暂无容积率信息  暂无绿化率信息
2栋,奥北旗舰店,暂无信息,时代新苑,0,天通苑,,朝阳区立水桥东亚奥北中心4号楼底商,昌平,5号线立水桥站,0,未知类型 2011年,567户,暂无信息,http://bj.lianjia.com/xiaoqu/1111046251934/,未知类型,暂无均价,0,暂无信息,,暂无容积率信息  暂无绿化率信息
1栋,佳运园店,5元/平米/月,佳运广场,0,立水桥,,朝阳区立清路5号院6号楼F1-01F2-01,昌平,5号线立水桥站,0,塔楼 2004年,460户,北京裕发弘瑞物业管理有限公司,http://bj.lianjia.com/xiaoqu/1111027377511/,塔楼,暂无均价,0,暂无信息,,暂无容积率信息  暂无绿化率信息
23栋,北京人家店,2.4至2.5元/平米/月,龙城花园中六区,1,回龙观,,昌平区回龙观北京人家小区1号楼5单元101,昌平,,0,未知类型 2003年,23户,北京龙城花园物业管理公司,http://bj.lianjia.com/xiaoqu/1111027377755/,未知类型,暂无均价,0,北京昌信回龙园别墅有限公司,,容积率/0.33  绿化率/55%
4栋,佳运园店,暂无信息,华北厨艺楼,0,立水桥,,朝阳区立清路5号院6号楼F1-01F2-01,昌平,5号线立水桥站,0,板楼 1995年,202户,暂无信息,http://bj.lianjia.com/xiaoqu/1111027374868/,板楼,暂无均价,0,暂无信息,,暂无容积率信息  暂无绿化率信息
1栋,龙乡店,暂无信息,长城砖瓦机械厂,0,西三旗,,昌平龙乡小区东区2号楼底商,昌平,8号线育新站,0,板楼 1988年,78户,暂无信息,http://bj.lianjia.com/xiaoqu/1111027376358/,板楼,暂无均价,0,暂无信息,,暂无容积率信息  暂无绿化率信息
6栋,西关店,暂无信息,城角西路,0,西关环岛,近地铁昌平线昌平站,北京市昌平镇政府街西路17-9号,昌平,,0,板楼 1992年,366户,暂无信息,http://bj.lianjia.com/xiaoqu/1111027376467/,板楼,暂无均价,0,暂无信息,,暂无容积率信息  暂无绿化率信息
1栋,金隅观澜店,暂无信息,爱心家园,0,东关,,龙水路38号院6号楼,昌平,,0,未知类型 未知年,1户,暂无信息,http://bj.lianjia.com/xiaoqu/1111027375666/,未知类型,暂无均价,0,暂无信息,,暂无容积率信息  暂无绿化率信息
0栋,南环里店,暂无信息,雍璟台,0,鼓楼大街,,北京市昌平区昌平镇鼓楼南街35-6底商,昌平,,0,未知类型 未知年,0户,暂无信息,http://bj.lianjia.com/xiaoqu/1111027381811/,未知类型,暂无均价,0,暂无信息,,暂无容积率信息  暂无绿化率信息
1栋,暂无门店信息,暂无信息,沙河镇11号院,0,海淀北部新区,,,昌平,,0,板楼 未知年,12户,暂无信息,http://bj.lianjia.com/xiaoqu/1111027379308/,板楼,暂无均价,0,暂无信息,,暂无容积率信息  暂无绿化率信息
9栋,暂无门店信息,暂无信息,保利垄上六区,0,小汤山,,,昌平,,0,未知类型 2006年,20户,暂无信息,http://bj.lianjia.com/xiaoqu/1111027375989/,未知类型,暂无均价,0,暂无信息,,暂无容积率信息  暂无绿化率信息
2栋,万科东门店,2.4元/平米/月,金隅万科城一期,0,鼓楼大街,近地铁昌平线昌平站,北京市昌平区创新园26号楼1层105,昌平,,0,板楼塔板结合 2010年,3户,北京万科物业管理有限公司,http://bj.lianjia.com/xiaoqu/1111027377544/,板楼/塔板结合,暂无均价,0,暂无信息,,暂无容积率信息  暂无绿化率信息
2栋,暂无门店信息,暂无信息,龙脉花园,0,昌平其它,,,昌平,,0,未知类型 未知年,108户,暂无信息,http://bj.lianjia.com/xiaoqu/1111046824645/,未知类型,暂无均价,0,暂无信息,,暂无容积率信息  暂无绿化率信息
1栋,暂无门店信息,暂无信息,大宫门村,0,昌平其它,,,昌平,,0,未知类型 未知年,4户,暂无信息,http://bj.lianjia.com/xiaoqu/1111047967126/,未知类型,暂无均价,0,暂无信息,,暂无容积率信息  暂无绿化率信息
114栋,暂无门店信息,4.88元/平米/月,珠江紫宸山,0,昌平其它,,,昌平,,0,未知类型 未知年,0户,北京瑞特物业管理公司,http://bj.lianjia.com/xiaoqu/1111063833335/,未知类型,暂无均价,0,北京原创住业房地产开发有限公司,,容积率/0.6  绿化率/60%
64栋,暂无门店信息,暂无信息,汇航桃园,0,昌平其它,,,昌平,,0,板楼 未知年,0户,暂无信息,http://bj.lianjia.com/xiaoqu/1111063728037/,板楼,暂无均价,0,北京民福桃源置业有限公司,,容积率/0.3  绿化率/80%
4栋,暂无门店信息,暂无信息,北二村,0,沙河,,,昌平,,0,板楼 未知年,240户,暂无信息,http://bj.lianjia.com/xiaoqu/1111027375778/,板楼,暂无均价,0,暂无信息,,暂无容积率信息  暂无绿化率信息
1栋,蓬莱苑店,暂无信息,蓬莱苑H区,0,北七家,,北七家镇蓬莱苑1号楼,昌平,,0,未知类型 2003年,1户,暂无信息,http://bj.lianjia.com/xiaoqu/1111042532875/,未知类型,暂无均价,0,暂无信息,,暂无容积率信息  暂无绿化率信息
116栋,暂无门店信息,2.2元/平米/月,龙脉公馆,0,昌平其它,,,昌平,,0,板楼 未知年,0户,北京龙脉温泉花园物业管理有限公司,http://bj.lianjia.com/xiaoqu/1111063630675/,板楼,暂无均价,0,北京龙脉温泉花园房地产开发有限公司,,容积率/1.2  绿化率/40%
13栋,暂无门店信息,4.98元/平米/月,北辰红橡墅,0,北七家,,,昌平,,0,未知类型 未知年,16户,北京达尔文国际酒店物业管理有限公司,http://bj.lianjia.com/xiaoqu/1111063613701/,未知类型,暂无均价,0,北京天成天房地产开发有限公司,,容积率/0.5  绿化率/45%
1栋,龙锦六区东门店,暂无信息,龙禧文华路,0,回龙观,,昌平观镇龙锦苑六区14号楼1至2层3号一层部分,昌平,8号线平西府站,0,板楼 未知年,99户,暂无信息,http://bj.lianjia.com/xiaoqu/1111040862990/,板楼,暂无均价,0,暂无信息,,暂无容积率信息  暂无绿化率信息
8栋,暂无门店信息,暂无信息,渡上二期,1,北七家,,,昌平,,0,未知类型 2004年,8户,暂无信息,http://bj.lianjia.com/xiaoqu/1111027373827/,未知类型,暂无均价,0,暂无信息,,容积率/0.56  绿化率/66%
4栋,暂无门店信息,暂无信息,王府家庭农场春园,0,北七家,,,昌平,,0,未知类型 1999年,4户,暂无信息,http://bj.lianjia.com/xiaoqu/1111027380206/,未知类型,暂无均价,0,暂无信息,,暂无容积率信息  暂无绿化率信息
1栋,昌平城铁店,暂无信息,东环路142号,0,东关,,昌平区政府街11号,昌平,,0,塔楼 未知年,1户,暂无信息,http://bj.lianjia.com/xiaoqu/1110276611306076/,塔楼,暂无均价,0,暂无信息,,暂无容积率信息  暂无绿化率信息
2栋,新龙城城铁店,暂无信息,金域国际中心,0,回龙观,,昌平区回龙观村东浩客超市底商一层,昌平,13号线龙泽站,0,塔楼 未知年,41户,北京万科物业公司,http://bj.lianjia.com/xiaoqu/1111047640344/,塔楼,暂无均价,0,北京住总万科房地产开发有限公司,,容积率/3  绿化率/30%
1栋,鼓楼东街店,暂无信息,力天嘉苑,2,东关,近地铁昌平线昌平站,北京市昌平区昌平镇鼓楼东街8号楼底商8号,昌平,,0,未知类型 未知年,323户,暂无信息,http://bj.lianjia.com/xiaoqu/1111055782601/,未知类型,暂无均价,0,暂无信息,,暂无容积率信息  暂无绿化率信息
1栋,万科东门店,暂无信息,创新路2号院,0,东关,,北京市昌平区创新园26号楼1层105,昌平,,0,未知类型 未知年,54户,暂无信息,http://bj.lianjia.com/xiaoqu/1111060881621/,未知类型,暂无均价,0,暂无信息,,暂无容积率信息  暂无绿化率信息
1栋,南环里店,暂无信息,康陵卫胡同30号楼,0,鼓楼大街,,北京市昌平区昌平镇鼓楼南街35-6底商,昌平,,0,未知类型 未知年,28户,暂无信息,http://bj.lianjia.com/xiaoqu/1111057289159/,未知类型,暂无均价,0,暂无信息,,暂无容积率信息  暂无绿化率信息
1栋,昌平城铁店,暂无信息,五街电信局宿舍楼,0,鼓楼大街,,昌平区政府街11号,昌平,,0,未知类型 未知年,45户,暂无信息,http://bj.lianjia.com/xiaoqu/1111063573529/,未知类型,暂无均价,0,暂无信息,,暂无容积率信息  暂无绿化率信息
2栋,昌平城铁店,暂无信息,酒厂宿舍,0,鼓楼大街,近地铁昌平线昌平站,昌平区政府街11号,昌平,,0,板楼 未知年,83户,暂无信息,http://bj.lianjia.com/xiaoqu/1111062463984/,板楼,暂无均价,0,暂无信息,,暂无容积率信息  暂无绿化率信息
